user_id,entry_date,segment,device,region,age_group,period,month,stage1_date,stage2_date,stage3_date,stage4_date,stage5_date,conversion_date,converted,exit_stage,reached_stage2,reached_stage3,reached_stage4,reached_stage5
U006710,2024-01-20,Social,Desktop,West,18-24,Pre-Intervention,2024-01,2024-01-20,2024-01-20,,,,,0,Stage2,1,0,0,0
U006711,2024-06-22,Organic,Mobile,South,25-34,Post-Intervention,2024-06,2024-06-22,2024-06-22,,,,,0,Stage2,1,0,0,0
U006712,2024-06-01,Referral,Mobile,East,25-34,Post-Intervention,2024-06,2024-06-01,2024-06-02,,,,,0,Stage2,1,0,0,0
U006713,2024-05-01,Referral,Desktop,East,35-44,Post-Intervention,2024-05,2024-05-01,2024-05-03,,,,,0,Stage2,1,0,0,0
U006714,2024-01-01,Referral,Tablet,West,45-54,Pre-Intervention,2024-01,2024-01-01,,,,,,0,Stage1,0,0,0,0
U006715,2024-05-05,Organic,Mobile,East,25-34,Post-Intervention,2024-05,2024-05-05,,,,,,0,Stage1,0,0,0,0
U006716,2024-03-04,Organic,Mobile,Central,18-24,Pre-Intervention,2024-03,2024-03-04,2024-03-05,2024-03-06,,,,0,Stage3,1,1,0,0
U006717,2024-01-12,Referral,Tablet,South,45-54,Pre-Intervention,2024-01,2024-01-12,2024-01-12,2024-01-15,,,,0,Stage3,1,1,0,0
U006718,2024-06-23,Organic,Mobile,South,18-24,Post-Intervention,2024-06,2024-06-23,,,,,,0,Stage1,0,0,0,0
U006719,2024-03-15,Paid_Search,Tablet,Central,18-24,Pre-Intervention,2024-03,2024-03-15,2024-03-15,,,,,0,Stage2,1,0,0,0
U006720,2024-05-14,Social,Desktop,East,18-24,Post-Intervention,2024-05,2024-05-14,2024-05-16,,,,,0,Stage2,1,0,0,0
U006721,2024-02-12,Referral,Desktop,West,18-24,Pre-Intervention,2024-02,2024-02-12,,,,,,0,Stage1,0,0,0,0
U006722,2024-02-07,Email,Mobile,North,35-44,Pre-Intervention,2024-02,2024-02-07,,,,,,0,Stage1,0,0,0,0
U006723,2024-01-25,Paid_Search,Mobile,East,25-34,Pre-Intervention,2024-01,2024-01-25,2024-01-25,,,,,0,Stage2,1,0,0,0
U006724,2024-03-18,Social,Desktop,West,35-44,Pre-Intervention,2024-03,2024-03-18,2024-03-20,2024-03-22,2024-03-23,2024-03-27,,0,Stage5,1,1,1,1
U006725,2024-03-30,Social,Desktop,Central,45-54,Pre-Intervention,2024-03,2024-03-30,,,,,,0,Stage1,0,0,0,0
U006726,2024-05-19,Organic,Desktop,East,35-44,Post-Intervention,2024-05,2024-05-19,2024-05-20,,,,,0,Stage2,1,0,0,0
U006727,2024-06-18,Paid_Search,Desktop,West,25-34,Post-Intervention,2024-06,2024-06-18,2024-06-19,,,,,0,Stage2,1,0,0,0
U006728,2024-03-05,Referral,Desktop,West,45-54,Pre-Intervention,2024-03,2024-03-05,2024-03-06,2024-03-08,,,,0,Stage3,1,1,0,0
U006729,2024-01-04,Social,Mobile,North,25-34,Pre-Intervention,2024-01,2024-01-04,,,,,,0,Stage1,0,0,0,0
U006730,2024-03-31,Paid_Search,Mobile,North,18-24,Pre-Intervention,2024-03,2024-03-31,,,,,,0,Stage1,0,0,0,0
U006731,2024-03-18,Referral,Desktop,North,25-34,Pre-Intervention,2024-03,2024-03-18,,,,,,0,Stage1,0,0,0,0
U006732,2024-06-30,Organic,Desktop,North,18-24,Post-Intervention,2024-06,2024-06-30,2024-07-01,,,,,0,Stage2,1,0,0,0
U006733,2024-05-12,Paid_Search,Desktop,East,18-24,Post-Intervention,2024-05,2024-05-12,2024-05-14,,,,,0,Stage2,1,0,0,0
U006734,2024-06-01,Organic,Desktop,Central,18-24,Post-Intervention,2024-06,2024-06-01,2024-06-02,2024-06-03,2024-06-04,2024-06-05,2024-06-05,1,Converted,1,1,1,1
U006735,2024-04-15,Referral,Desktop,Central,18-24,Post-Intervention,2024-04,2024-04-15,2024-04-15,2024-04-18,2024-04-18,2024-04-21,2024-04-22,1,Converted,1,1,1,1
U006736,2024-01-08,Social,Tablet,North,45-54,Pre-Intervention,2024-01,2024-01-08,,,,,,0,Stage1,0,0,0,0
U006737,2024-03-03,Paid_Search,Mobile,Central,35-44,Pre-Intervention,2024-03,2024-03-03,,,,,,0,Stage1,0,0,0,0
U006738,2024-05-27,Paid_Search,Mobile,South,55+,Post-Intervention,2024-05,2024-05-27,2024-05-29,2024-06-01,,,,0,Stage3,1,1,0,0
U006739,2024-04-20,Paid_Search,Mobile,West,25-34,Post-Intervention,2024-04,2024-04-20,2024-04-21,2024-04-22,,,,0,Stage3,1,1,0,0
U006740,2024-01-23,Organic,Mobile,West,25-34,Pre-Intervention,2024-01,2024-01-23,2024-01-23,,,,,0,Stage2,1,0,0,0
U006741,2024-04-06,Organic,Mobile,East,35-44,Post-Intervention,2024-04,2024-04-06,,,,,,0,Stage1,0,0,0,0
U006742,2024-06-12,Paid_Search,Mobile,West,18-24,Post-Intervention,2024-06,2024-06-12,2024-06-12,,,,,0,Stage2,1,0,0,0
U006743,2024-03-11,Paid_Search,Desktop,South,25-34,Pre-Intervention,2024-03,2024-03-11,,,,,,0,Stage1,0,0,0,0
U006744,2024-06-09,Paid_Search,Desktop,North,18-24,Post-Intervention,2024-06,2024-06-09,2024-06-11,2024-06-14,,,,0,Stage3,1,1,0,0
U006745,2024-04-25,Social,Desktop,Central,35-44,Post-Intervention,2024-04,2024-04-25,2024-04-27,2024-04-28,,,,0,Stage3,1,1,0,0
U006746,2024-03-08,Organic,Mobile,Central,18-24,Pre-Intervention,2024-03,2024-03-08,2024-03-10,2024-03-12,,,,0,Stage3,1,1,0,0
U006747,2024-03-25,Organic,Mobile,South,35-44,Pre-Intervention,2024-03,2024-03-25,2024-03-26,,,,,0,Stage2,1,0,0,0
U006748,2024-05-30,Paid_Search,Desktop,West,25-34,Post-Intervention,2024-05,2024-05-30,2024-05-31,2024-06-02,,,,0,Stage3,1,1,0,0
U006749,2024-03-20,Paid_Search,Mobile,North,25-34,Pre-Intervention,2024-03,2024-03-20,2024-03-20,,,,,0,Stage2,1,0,0,0
U006750,2024-01-11,Organic,Mobile,West,45-54,Pre-Intervention,2024-01,2024-01-11,2024-01-13,2024-01-16,2024-01-18,2024-01-21,2024-01-23,1,Converted,1,1,1,1
U006751,2024-02-01,Paid_Search,Mobile,Central,18-24,Pre-Intervention,2024-02,2024-02-01,2024-02-02,,,,,0,Stage2,1,0,0,0
U006752,2024-04-26,Referral,Mobile,North,55+,Post-Intervention,2024-04,2024-04-26,2024-04-28,,,,,0,Stage2,1,0,0,0
U006753,2024-03-29,Social,Mobile,West,55+,Pre-Intervention,2024-03,2024-03-29,,,,,,0,Stage1,0,0,0,0
U006754,2024-03-14,Paid_Search,Desktop,East,35-44,Pre-Intervention,2024-03,2024-03-14,2024-03-14,2024-03-15,2024-03-16,2024-03-18,2024-03-19,1,Converted,1,1,1,1
U006755,2024-06-23,Organic,Mobile,North,45-54,Post-Intervention,2024-06,2024-06-23,,,,,,0,Stage1,0,0,0,0
U006756,2024-02-08,Referral,Mobile,South,25-34,Pre-Intervention,2024-02,2024-02-08,2024-02-10,,,,,0,Stage2,1,0,0,0
U006757,2024-03-15,Organic,Desktop,West,35-44,Pre-Intervention,2024-03,2024-03-15,2024-03-17,2024-03-20,,,,0,Stage3,1,1,0,0
U006758,2024-06-19,Paid_Search,Mobile,North,18-24,Post-Intervention,2024-06,2024-06-19,2024-06-19,2024-06-21,2024-06-22,2024-06-25,2024-06-25,1,Converted,1,1,1,1
U006759,2024-03-16,Referral,Desktop,South,25-34,Pre-Intervention,2024-03,2024-03-16,,,,,,0,Stage1,0,0,0,0
U006760,2024-01-04,Referral,Mobile,West,25-34,Pre-Intervention,2024-01,2024-01-04,2024-01-05,,,,,0,Stage2,1,0,0,0
U006761,2024-01-11,Paid_Search,Tablet,South,35-44,Pre-Intervention,2024-01,2024-01-11,2024-01-11,,,,,0,Stage2,1,0,0,0
U006762,2024-03-13,Organic,Desktop,West,25-34,Pre-Intervention,2024-03,2024-03-13,2024-03-15,2024-03-16,,,,0,Stage3,1,1,0,0
U006763,2024-01-14,Social,Mobile,East,25-34,Pre-Intervention,2024-01,2024-01-14,2024-01-15,2024-01-17,,,,0,Stage3,1,1,0,0
U006764,2024-01-02,Email,Desktop,North,35-44,Pre-Intervention,2024-01,2024-01-02,2024-01-03,2024-01-05,2024-01-07,2024-01-08,2024-01-08,1,Converted,1,1,1,1
U006765,2024-03-05,Paid_Search,Tablet,North,25-34,Pre-Intervention,2024-03,2024-03-05,2024-03-05,2024-03-07,,,,0,Stage3,1,1,0,0
U006766,2024-03-13,Paid_Search,Tablet,South,25-34,Pre-Intervention,2024-03,2024-03-13,2024-03-15,,,,,0,Stage2,1,0,0,0
U006767,2024-06-19,Organic,Tablet,South,25-34,Post-Intervention,2024-06,2024-06-19,2024-06-21,2024-06-22,2024-06-22,,,0,Stage4,1,1,1,0
U006768,2024-03-10,Paid_Search,Mobile,North,18-24,Pre-Intervention,2024-03,2024-03-10,2024-03-10,,,,,0,Stage2,1,0,0,0
U006769,2024-02-20,Social,Mobile,West,18-24,Pre-Intervention,2024-02,2024-02-20,2024-02-21,2024-02-24,,,,0,Stage3,1,1,0,0
U006770,2024-01-21,Social,Mobile,North,35-44,Pre-Intervention,2024-01,2024-01-21,,,,,,0,Stage1,0,0,0,0
U006771,2024-03-15,Social,Mobile,East,45-54,Pre-Intervention,2024-03,2024-03-15,2024-03-15,,,,,0,Stage2,1,0,0,0
U006772,2024-01-09,Paid_Search,Mobile,Central,55+,Pre-Intervention,2024-01,2024-01-09,2024-01-10,2024-01-12,,,,0,Stage3,1,1,0,0
U006773,2024-03-04,Organic,Mobile,South,35-44,Pre-Intervention,2024-03,2024-03-04,2024-03-06,,,,,0,Stage2,1,0,0,0
U006774,2024-06-12,Organic,Desktop,Central,35-44,Post-Intervention,2024-06,2024-06-12,2024-06-13,2024-06-15,,,,0,Stage3,1,1,0,0
U006775,2024-04-12,Email,Mobile,East,25-34,Post-Intervention,2024-04,2024-04-12,2024-04-12,2024-04-14,,,,0,Stage3,1,1,0,0
U006776,2024-03-18,Organic,Mobile,Central,25-34,Pre-Intervention,2024-03,2024-03-18,,,,,,0,Stage1,0,0,0,0
U006777,2024-06-01,Organic,Tablet,North,55+,Post-Intervention,2024-06,2024-06-01,2024-06-02,2024-06-03,2024-06-05,2024-06-09,2024-06-11,1,Converted,1,1,1,1
U006778,2024-03-23,Email,Mobile,West,18-24,Pre-Intervention,2024-03,2024-03-23,,,,,,0,Stage1,0,0,0,0
U006779,2024-05-28,Paid_Search,Tablet,East,18-24,Post-Intervention,2024-05,2024-05-28,2024-05-28,,,,,0,Stage2,1,0,0,0
U006780,2024-06-23,Referral,Desktop,North,35-44,Post-Intervention,2024-06,2024-06-23,,,,,,0,Stage1,0,0,0,0
U006781,2024-02-21,Organic,Mobile,West,25-34,Pre-Intervention,2024-02,2024-02-21,,,,,,0,Stage1,0,0,0,0
U006782,2024-03-05,Paid_Search,Tablet,Central,35-44,Pre-Intervention,2024-03,2024-03-05,2024-03-05,2024-03-07,,,,0,Stage3,1,1,0,0
U006783,2024-05-21,Referral,Desktop,East,18-24,Post-Intervention,2024-05,2024-05-21,2024-05-21,2024-05-23,,,,0,Stage3,1,1,0,0
U006784,2024-03-19,Referral,Mobile,East,45-54,Pre-Intervention,2024-03,2024-03-19,2024-03-19,2024-03-21,2024-03-23,,,0,Stage4,1,1,1,0
U006785,2024-06-09,Paid_Search,Desktop,West,45-54,Post-Intervention,2024-06,2024-06-09,,,,,,0,Stage1,0,0,0,0
U006786,2024-04-28,Referral,Mobile,North,18-24,Post-Intervention,2024-04,2024-04-28,2024-04-30,2024-05-01,2024-05-02,2024-05-06,2024-05-06,1,Converted,1,1,1,1
U006787,2024-02-05,Social,Desktop,Central,25-34,Pre-Intervention,2024-02,2024-02-05,2024-02-07,2024-02-09,,,,0,Stage3,1,1,0,0
U006788,2024-06-26,Referral,Mobile,South,35-44,Post-Intervention,2024-06,2024-06-26,,,,,,0,Stage1,0,0,0,0
U006789,2024-03-21,Referral,Mobile,South,18-24,Pre-Intervention,2024-03,2024-03-21,,,,,,0,Stage1,0,0,0,0
U006790,2024-05-08,Social,Mobile,North,35-44,Post-Intervention,2024-05,2024-05-08,2024-05-10,,,,,0,Stage2,1,0,0,0
U006791,2024-04-01,Social,Mobile,North,45-54,Post-Intervention,2024-04,2024-04-01,2024-04-02,,,,,0,Stage2,1,0,0,0
U006792,2024-03-31,Organic,Mobile,West,25-34,Pre-Intervention,2024-03,2024-03-31,2024-04-01,2024-04-03,,,,0,Stage3,1,1,0,0
U006793,2024-04-17,Referral,Mobile,West,18-24,Post-Intervention,2024-04,2024-04-17,2024-04-18,,,,,0,Stage2,1,0,0,0
U006794,2024-04-28,Referral,Mobile,North,18-24,Post-Intervention,2024-04,2024-04-28,,,,,,0,Stage1,0,0,0,0
U006795,2024-01-08,Organic,Mobile,South,25-34,Pre-Intervention,2024-01,2024-01-08,,,,,,0,Stage1,0,0,0,0
U006796,2024-05-23,Organic,Mobile,North,25-34,Post-Intervention,2024-05,2024-05-23,2024-05-23,2024-05-25,2024-05-25,,,0,Stage4,1,1,1,0
U006797,2024-02-05,Referral,Mobile,North,25-34,Pre-Intervention,2024-02,2024-02-05,2024-02-07,,,,,0,Stage2,1,0,0,0
U006798,2024-03-18,Email,Desktop,South,35-44,Pre-Intervention,2024-03,2024-03-18,2024-03-18,,,,,0,Stage2,1,0,0,0
U006799,2024-05-28,Organic,Mobile,North,25-34,Post-Intervention,2024-05,2024-05-28,2024-05-30,,,,,0,Stage2,1,0,0,0
U006800,2024-04-05,Social,Tablet,North,25-34,Post-Intervention,2024-04,2024-04-05,2024-04-05,,,,,0,Stage2,1,0,0,0
U006801,2024-06-07,Organic,Mobile,South,55+,Post-Intervention,2024-06,2024-06-07,,,,,,0,Stage1,0,0,0,0
U006802,2024-05-19,Paid_Search,Desktop,North,25-34,Post-Intervention,2024-05,2024-05-19,,,,,,0,Stage1,0,0,0,0
U006803,2024-05-24,Organic,Mobile,Central,35-44,Post-Intervention,2024-05,2024-05-24,,,,,,0,Stage1,0,0,0,0
U006804,2024-03-16,Organic,Mobile,South,45-54,Pre-Intervention,2024-03,2024-03-16,2024-03-16,2024-03-18,2024-03-18,,,0,Stage4,1,1,1,0
U006805,2024-04-13,Organic,Mobile,East,25-34,Post-Intervention,2024-04,2024-04-13,2024-04-15,2024-04-16,,,,0,Stage3,1,1,0,0
U006806,2024-04-28,Organic,Mobile,South,55+,Post-Intervention,2024-04,2024-04-28,2024-04-30,,,,,0,Stage2,1,0,0,0
U006807,2024-04-27,Social,Mobile,South,35-44,Post-Intervention,2024-04,2024-04-27,,,,,,0,Stage1,0,0,0,0
U006808,2024-01-14,Social,Desktop,South,35-44,Pre-Intervention,2024-01,2024-01-14,2024-01-14,,,,,0,Stage2,1,0,0,0
U006809,2024-01-15,Referral,Mobile,North,18-24,Pre-Intervention,2024-01,2024-01-15,2024-01-16,,,,,0,Stage2,1,0,0,0
U006810,2024-06-15,Paid_Search,Desktop,North,18-24,Post-Intervention,2024-06,2024-06-15,2024-06-15,2024-06-17,2024-06-19,,,0,Stage4,1,1,1,0
U006811,2024-01-25,Paid_Search,Mobile,North,18-24,Pre-Intervention,2024-01,2024-01-25,2024-01-26,,,,,0,Stage2,1,0,0,0
U006812,2024-05-24,Paid_Search,Mobile,East,35-44,Post-Intervention,2024-05,2024-05-24,2024-05-25,,,,,0,Stage2,1,0,0,0
U006813,2024-06-25,Social,Mobile,West,18-24,Post-Intervention,2024-06,2024-06-25,,,,,,0,Stage1,0,0,0,0
U006814,2024-03-25,Email,Mobile,South,25-34,Pre-Intervention,2024-03,2024-03-25,2024-03-25,2024-03-26,,,,0,Stage3,1,1,0,0
U006815,2024-05-29,Organic,Mobile,West,35-44,Post-Intervention,2024-05,2024-05-29,2024-05-31,,,,,0,Stage2,1,0,0,0
U006816,2024-05-10,Email,Mobile,South,35-44,Post-Intervention,2024-05,2024-05-10,,,,,,0,Stage1,0,0,0,0
U006817,2024-01-14,Organic,Mobile,West,55+,Pre-Intervention,2024-01,2024-01-14,,,,,,0,Stage1,0,0,0,0
U006818,2024-06-28,Email,Desktop,Central,35-44,Post-Intervention,2024-06,2024-06-28,,,,,,0,Stage1,0,0,0,0
U006819,2024-02-22,Organic,Desktop,North,18-24,Pre-Intervention,2024-02,2024-02-22,2024-02-24,2024-02-25,2024-02-27,,,0,Stage4,1,1,1,0
U006820,2024-05-06,Referral,Desktop,Central,25-34,Post-Intervention,2024-05,2024-05-06,2024-05-06,2024-05-07,2024-05-09,2024-05-11,2024-05-12,1,Converted,1,1,1,1
U006821,2024-06-09,Paid_Search,Mobile,East,18-24,Post-Intervention,2024-06,2024-06-09,,,,,,0,Stage1,0,0,0,0
U006822,2024-03-20,Organic,Mobile,North,45-54,Pre-Intervention,2024-03,2024-03-20,2024-03-22,2024-03-23,,,,0,Stage3,1,1,0,0
U006823,2024-05-04,Email,Desktop,South,35-44,Post-Intervention,2024-05,2024-05-04,2024-05-06,2024-05-09,2024-05-09,2024-05-10,2024-05-10,1,Converted,1,1,1,1
U006824,2024-01-01,Email,Mobile,South,25-34,Pre-Intervention,2024-01,2024-01-01,2024-01-01,,,,,0,Stage2,1,0,0,0
U006825,2024-06-03,Social,Desktop,South,45-54,Post-Intervention,2024-06,2024-06-03,2024-06-03,,,,,0,Stage2,1,0,0,0
U006826,2024-05-13,Organic,Desktop,North,25-34,Post-Intervention,2024-05,2024-05-13,2024-05-13,,,,,0,Stage2,1,0,0,0
U006827,2024-03-04,Social,Desktop,South,45-54,Pre-Intervention,2024-03,2024-03-04,,,,,,0,Stage1,0,0,0,0
U006828,2024-02-22,Organic,Desktop,Central,35-44,Pre-Intervention,2024-02,2024-02-22,2024-02-22,,,,,0,Stage2,1,0,0,0
U006829,2024-05-01,Paid_Search,Desktop,East,55+,Post-Intervention,2024-05,2024-05-01,2024-05-01,2024-05-04,,,,0,Stage3,1,1,0,0
U006830,2024-04-23,Paid_Search,Mobile,South,18-24,Post-Intervention,2024-04,2024-04-23,,,,,,0,Stage1,0,0,0,0
U006831,2024-04-10,Paid_Search,Desktop,South,35-44,Post-Intervention,2024-04,2024-04-10,2024-04-10,2024-04-11,,,,0,Stage3,1,1,0,0
U006832,2024-03-17,Paid_Search,Desktop,North,25-34,Pre-Intervention,2024-03,2024-03-17,,,,,,0,Stage1,0,0,0,0
U006833,2024-04-13,Social,Mobile,Central,25-34,Post-Intervention,2024-04,2024-04-13,,,,,,0,Stage1,0,0,0,0
U006834,2024-05-03,Paid_Search,Desktop,South,25-34,Post-Intervention,2024-05,2024-05-03,,,,,,0,Stage1,0,0,0,0
U006835,2024-02-17,Organic,Mobile,North,25-34,Pre-Intervention,2024-02,2024-02-17,2024-02-17,2024-02-20,,,,0,Stage3,1,1,0,0
U006836,2024-03-07,Referral,Desktop,Central,35-44,Pre-Intervention,2024-03,2024-03-07,2024-03-09,2024-03-12,,,,0,Stage3,1,1,0,0
U006837,2024-04-22,Referral,Mobile,South,45-54,Post-Intervention,2024-04,2024-04-22,2024-04-24,,,,,0,Stage2,1,0,0,0
U006838,2024-06-06,Organic,Desktop,West,45-54,Post-Intervention,2024-06,2024-06-06,2024-06-06,2024-06-08,,,,0,Stage3,1,1,0,0
U006839,2024-02-07,Paid_Search,Mobile,Central,35-44,Pre-Intervention,2024-02,2024-02-07,,,,,,0,Stage1,0,0,0,0
U006840,2024-06-11,Email,Tablet,East,18-24,Post-Intervention,2024-06,2024-06-11,2024-06-11,,,,,0,Stage2,1,0,0,0
U006841,2024-02-17,Organic,Tablet,North,35-44,Pre-Intervention,2024-02,2024-02-17,2024-02-17,2024-02-20,,,,0,Stage3,1,1,0,0
U006842,2024-06-17,Referral,Mobile,South,35-44,Post-Intervention,2024-06,2024-06-17,2024-06-17,,,,,0,Stage2,1,0,0,0
U006843,2024-02-13,Organic,Mobile,North,18-24,Pre-Intervention,2024-02,2024-02-13,2024-02-15,,,,,0,Stage2,1,0,0,0
U006844,2024-06-28,Organic,Mobile,South,35-44,Post-Intervention,2024-06,2024-06-28,,,,,,0,Stage1,0,0,0,0
U006845,2024-05-19,Social,Mobile,West,35-44,Post-Intervention,2024-05,2024-05-19,2024-05-19,2024-05-21,,,,0,Stage3,1,1,0,0
U006846,2024-05-02,Paid_Search,Mobile,South,25-34,Post-Intervention,2024-05,2024-05-02,2024-05-03,,,,,0,Stage2,1,0,0,0
U006847,2024-03-15,Social,Desktop,East,45-54,Pre-Intervention,2024-03,2024-03-15,,,,,,0,Stage1,0,0,0,0
U006848,2024-06-19,Paid_Search,Desktop,West,25-34,Post-Intervention,2024-06,2024-06-19,2024-06-19,2024-06-22,,,,0,Stage3,1,1,0,0
U006849,2024-05-06,Organic,Mobile,East,45-54,Post-Intervention,2024-05,2024-05-06,2024-05-07,,,,,0,Stage2,1,0,0,0
U006850,2024-06-19,Referral,Desktop,Central,18-24,Post-Intervention,2024-06,2024-06-19,,,,,,0,Stage1,0,0,0,0
U006851,2024-03-11,Social,Tablet,West,45-54,Pre-Intervention,2024-03,2024-03-11,2024-03-12,2024-03-14,2024-03-16,2024-03-17,,0,Stage5,1,1,1,1
U006852,2024-04-28,Organic,Mobile,West,55+,Post-Intervention,2024-04,2024-04-28,,,,,,0,Stage1,0,0,0,0
U006853,2024-04-16,Social,Desktop,Central,25-34,Post-Intervention,2024-04,2024-04-16,,,,,,0,Stage1,0,0,0,0
U006854,2024-04-18,Organic,Desktop,West,35-44,Post-Intervention,2024-04,2024-04-18,2024-04-18,,,,,0,Stage2,1,0,0,0
U006855,2024-01-08,Social,Mobile,North,18-24,Pre-Intervention,2024-01,2024-01-08,2024-01-09,2024-01-11,,,,0,Stage3,1,1,0,0
U006856,2024-01-31,Paid_Search,Desktop,East,35-44,Pre-Intervention,2024-01,2024-01-31,2024-02-02,,,,,0,Stage2,1,0,0,0
U006857,2024-04-09,Social,Mobile,South,25-34,Post-Intervention,2024-04,2024-04-09,,,,,,0,Stage1,0,0,0,0
U006858,2024-01-03,Referral,Desktop,South,18-24,Pre-Intervention,2024-01,2024-01-03,2024-01-05,2024-01-07,2024-01-07,2024-01-11,2024-01-11,1,Converted,1,1,1,1
U006859,2024-03-31,Paid_Search,Mobile,East,35-44,Pre-Intervention,2024-03,2024-03-31,,,,,,0,Stage1,0,0,0,0
U006860,2024-02-05,Organic,Desktop,Central,25-34,Pre-Intervention,2024-02,2024-02-05,2024-02-06,,,,,0,Stage2,1,0,0,0
U006861,2024-04-27,Email,Mobile,North,45-54,Post-Intervention,2024-04,2024-04-27,2024-04-28,,,,,0,Stage2,1,0,0,0
U006862,2024-01-03,Organic,Desktop,North,25-34,Pre-Intervention,2024-01,2024-01-03,,,,,,0,Stage1,0,0,0,0
U006863,2024-02-10,Organic,Mobile,Central,18-24,Pre-Intervention,2024-02,2024-02-10,2024-02-11,2024-02-14,,,,0,Stage3,1,1,0,0
U006864,2024-05-08,Referral,Desktop,East,25-34,Post-Intervention,2024-05,2024-05-08,2024-05-08,,,,,0,Stage2,1,0,0,0
U006865,2024-03-30,Referral,Desktop,Central,25-34,Pre-Intervention,2024-03,2024-03-30,2024-04-01,,,,,0,Stage2,1,0,0,0
U006866,2024-05-14,Organic,Mobile,Central,35-44,Post-Intervention,2024-05,2024-05-14,2024-05-15,,,,,0,Stage2,1,0,0,0
U006867,2024-05-11,Social,Mobile,East,25-34,Post-Intervention,2024-05,2024-05-11,,,,,,0,Stage1,0,0,0,0
U006868,2024-01-17,Paid_Search,Tablet,South,55+,Pre-Intervention,2024-01,2024-01-17,,,,,,0,Stage1,0,0,0,0
U006869,2024-02-14,Referral,Mobile,South,45-54,Pre-Intervention,2024-02,2024-02-14,2024-02-16,2024-02-17,,,,0,Stage3,1,1,0,0
U006870,2024-03-31,Referral,Mobile,North,18-24,Pre-Intervention,2024-03,2024-03-31,2024-04-02,2024-04-05,,,,0,Stage3,1,1,0,0
U006871,2024-05-24,Paid_Search,Mobile,East,55+,Post-Intervention,2024-05,2024-05-24,2024-05-25,,,,,0,Stage2,1,0,0,0
U006872,2024-04-27,Organic,Mobile,West,35-44,Post-Intervention,2024-04,2024-04-27,,,,,,0,Stage1,0,0,0,0
U006873,2024-02-05,Social,Mobile,West,35-44,Pre-Intervention,2024-02,2024-02-05,,,,,,0,Stage1,0,0,0,0
U006874,2024-03-12,Paid_Search,Mobile,East,55+,Pre-Intervention,2024-03,2024-03-12,2024-03-14,2024-03-16,2024-03-17,,,0,Stage4,1,1,1,0
U006875,2024-01-18,Paid_Search,Mobile,West,18-24,Pre-Intervention,2024-01,2024-01-18,2024-01-20,2024-01-22,2024-01-23,2024-01-27,2024-01-29,1,Converted,1,1,1,1
U006876,2024-06-17,Paid_Search,Desktop,South,35-44,Post-Intervention,2024-06,2024-06-17,2024-06-17,2024-06-20,,,,0,Stage3,1,1,0,0
U006877,2024-06-30,Paid_Search,Mobile,Central,35-44,Post-Intervention,2024-06,2024-06-30,,,,,,0,Stage1,0,0,0,0
U006878,2024-05-09,Referral,Mobile,Central,55+,Post-Intervention,2024-05,2024-05-09,2024-05-11,,,,,0,Stage2,1,0,0,0
U006879,2024-05-14,Paid_Search,Desktop,North,35-44,Post-Intervention,2024-05,2024-05-14,2024-05-15,,,,,0,Stage2,1,0,0,0
U006880,2024-02-03,Organic,Mobile,West,45-54,Pre-Intervention,2024-02,2024-02-03,2024-02-05,,,,,0,Stage2,1,0,0,0
U006881,2024-03-23,Paid_Search,Desktop,East,45-54,Pre-Intervention,2024-03,2024-03-23,,,,,,0,Stage1,0,0,0,0
U006882,2024-05-30,Paid_Search,Mobile,Central,45-54,Post-Intervention,2024-05,2024-05-30,2024-06-01,2024-06-03,,,,0,Stage3,1,1,0,0
U006883,2024-05-29,Email,Mobile,Central,18-24,Post-Intervention,2024-05,2024-05-29,,,,,,0,Stage1,0,0,0,0
U006884,2024-06-07,Referral,Mobile,South,35-44,Post-Intervention,2024-06,2024-06-07,2024-06-08,,,,,0,Stage2,1,0,0,0
U006885,2024-01-18,Social,Mobile,Central,35-44,Pre-Intervention,2024-01,2024-01-18,,,,,,0,Stage1,0,0,0,0
U006886,2024-01-12,Social,Desktop,North,35-44,Pre-Intervention,2024-01,2024-01-12,2024-01-12,,,,,0,Stage2,1,0,0,0
U006887,2024-02-10,Paid_Search,Desktop,South,25-34,Pre-Intervention,2024-02,2024-02-10,2024-02-10,2024-02-11,,,,0,Stage3,1,1,0,0
U006888,2024-06-19,Organic,Mobile,East,18-24,Post-Intervention,2024-06,2024-06-19,2024-06-19,,,,,0,Stage2,1,0,0,0
U006889,2024-05-07,Social,Mobile,South,55+,Post-Intervention,2024-05,2024-05-07,2024-05-09,,,,,0,Stage2,1,0,0,0
U006890,2024-05-01,Referral,Desktop,Central,25-34,Post-Intervention,2024-05,2024-05-01,2024-05-02,,,,,0,Stage2,1,0,0,0
U006891,2024-02-29,Email,Desktop,West,45-54,Pre-Intervention,2024-02,2024-02-29,2024-03-02,2024-03-03,2024-03-03,2024-03-05,2024-03-07,1,Converted,1,1,1,1
U006892,2024-04-08,Social,Desktop,West,18-24,Post-Intervention,2024-04,2024-04-08,,,,,,0,Stage1,0,0,0,0
U006893,2024-04-17,Paid_Search,Desktop,South,35-44,Post-Intervention,2024-04,2024-04-17,2024-04-17,,,,,0,Stage2,1,0,0,0
U006894,2024-01-16,Organic,Mobile,South,35-44,Pre-Intervention,2024-01,2024-01-16,,,,,,0,Stage1,0,0,0,0
