car_model,salesperson_id,age_group,customer_gender,customer_income_group,customer_residence_type,is_first_time_buyer,loyalty_program_member,discount_reason,feedback_score,car_type,car_img_url,fuel_type,transmission,safety_rating,seating_capacity
TataModel_12,121,"Senior Adults",Other,Medium,Urban,TRUE,FALSE,Clearance,6.92,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_12.jpg,Petrol,CVT,4,8-Seater
TataModel_19,377,"Early Mid-Age",Female,Low,Rural,FALSE,FALSE,Clearance,1.94,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_19.jpg,Diesel,Manual,4.3,4-Seater
TataModel_38,127,"Young Adults",Other,High,Rural,TRUE,FALSE,Festival,7.15,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_38.jpg,Diesel,Manual,3.7,5-Seater
TataModel_12,15,"Senior Adults",Other,Medium,Rural,TRUE,FALSE,"No Discount",1.5,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_12.jpg,Petrol,CVT,4,8-Seater
TataModel_27,996,"Early Mid-Age",Female,Medium,Rural,TRUE,FALSE,"New Model Launch",3.44,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_27.jpg,Hybrid,CVT,3.8,4-Seater
TataModel_5,169,"Senior Adults",Other,High,Suburban,TRUE,FALSE,Clearance,4.24,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_5.jpg,Hybrid,Manual,3.3,8-Seater
TataModel_38,925,"Early Mid-Age",Other,Low,Rural,FALSE,TRUE,Festival,7.01,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_38.jpg,Diesel,Manual,3.7,5-Seater
TataModel_11,235,"Mature Adults",Other,Medium,Urban,TRUE,TRUE,Clearance,9.2,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_11.jpg,Electric,CVT,2.7,8-Seater
TataModel_14,809,"Young Adults",Other,Low,Rural,TRUE,TRUE,"No Discount",7.51,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_14.jpg,Diesel,Manual,2.9,5-Seater
TataModel_34,792,"Senior Adults",Female,High,Suburban,TRUE,FALSE,"No Discount",7.02,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_34.jpg,Hybrid,CVT,3.4,8-Seater
TataModel_2,224,"Senior Adults",Other,Medium,Rural,FALSE,FALSE,Festival,2.64,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_2.jpg,Diesel,Manual,3.2,5-Seater
TataModel_16,756,"Early Mid-Age",Female,Medium,Rural,FALSE,TRUE,"No Discount",6.46,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_16.jpg,Petrol,Automatic,4.7,5-Seater
TataModel_30,152,"Young Adults",Female,Low,Urban,TRUE,FALSE,Festival,5.22,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_30.jpg,Hybrid,CVT,4.3,5-Seater
TataModel_16,66,"Senior Adults",Female,High,Urban,FALSE,TRUE,Clearance,1.23,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_16.jpg,Petrol,Automatic,4.7,5-Seater
TataModel_27,918,"Young Adults",Male,Medium,Rural,TRUE,TRUE,Festival,5.94,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_27.jpg,Hybrid,CVT,3.8,4-Seater
TataModel_34,950,"Senior Adults",Male,Medium,Rural,FALSE,FALSE,"No Discount",1.4,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_34.jpg,Hybrid,CVT,3.4,8-Seater
TataModel_29,129,"Mature Adults",Other,High,Suburban,TRUE,TRUE,Clearance,9.73,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_29.jpg,Diesel,Manual,4.1,4-Seater
TataModel_6,70,"Senior Adults",Female,High,Suburban,FALSE,TRUE,Festival,3.1,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_6.jpg,Electric,Automatic,2.9,5-Seater
TataModel_29,655,"Young Adults",Other,Low,Suburban,TRUE,TRUE,Clearance,3.44,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_29.jpg,Diesel,Manual,4.1,4-Seater
TataModel_15,593,"Senior Adults",Female,Low,Rural,TRUE,FALSE,Clearance,1.11,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_15.jpg,Hybrid,Manual,3.8,8-Seater
TataModel_18,279,"Early Mid-Age",Male,Low,Urban,TRUE,FALSE,Clearance,8.92,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_18.jpg,Diesel,Automatic,4.2,7-Seater
TataModel_30,330,"Mature Adults",Female,High,Suburban,TRUE,FALSE,Festival,7.69,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_30.jpg,Hybrid,CVT,4.3,5-Seater
TataModel_36,295,"Young Adults",Male,Low,Rural,FALSE,FALSE,Clearance,2.78,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_36.jpg,Hybrid,Manual,3.9,4-Seater
TataModel_24,957,"Early Mid-Age",Female,Medium,Suburban,TRUE,FALSE,Clearance,7,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_24.jpg,Hybrid,Manual,4.7,5-Seater
TataModel_45,701,"Early Mid-Age",Male,High,Urban,TRUE,TRUE,Clearance,3.12,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_45.jpg,Hybrid,CVT,3.4,8-Seater
TataModel_2,241,"Early Mid-Age",Male,Medium,Rural,FALSE,TRUE,"New Model Launch",1.86,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_2.jpg,Diesel,Manual,3.2,5-Seater
TataModel_44,540,"Mature Adults",Male,Low,Suburban,FALSE,FALSE,Festival,1.55,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_44.jpg,Electric,Automatic,4.6,5-Seater
TataModel_17,392,"Young Adults",Other,Low,Rural,FALSE,FALSE,"No Discount",1.45,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_17.jpg,Hybrid,Manual,4.4,5-Seater
TataModel_13,198,"Mature Adults",Female,High,Rural,FALSE,TRUE,"New Model Launch",7.66,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_13.jpg,Electric,Automatic,5,4-Seater
TataModel_17,718,"Mature Adults",Female,Low,Rural,FALSE,TRUE,Festival,2.14,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_17.jpg,Hybrid,Manual,4.4,5-Seater
TataModel_45,456,"Senior Adults",Female,High,Urban,FALSE,TRUE,"No Discount",4.42,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_45.jpg,Hybrid,CVT,3.4,8-Seater
TataModel_33,198,"Senior Adults",Other,High,Suburban,TRUE,FALSE,"No Discount",1.35,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_33.jpg,Hybrid,Automatic,3.3,4-Seater
TataModel_11,200,"Early Mid-Age",Female,Medium,Urban,FALSE,TRUE,Clearance,7.86,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_11.jpg,Electric,CVT,2.7,8-Seater
TataModel_22,566,"Mature Adults",Male,High,Suburban,TRUE,FALSE,"New Model Launch",9.31,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_22.jpg,Electric,CVT,4.5,7-Seater
TataModel_5,860,"Young Adults",Other,Medium,Rural,FALSE,TRUE,"New Model Launch",2.37,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_5.jpg,Hybrid,Manual,3.3,8-Seater
TataModel_50,88,"Young Adults",Female,Medium,Urban,FALSE,FALSE,Clearance,7.44,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_50.jpg,Electric,Automatic,4.1,4-Seater
TataModel_22,924,"Young Adults",Female,High,Urban,FALSE,TRUE,Clearance,5.16,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_22.jpg,Electric,CVT,4.5,7-Seater
TataModel_4,542,"Mature Adults",Female,High,Urban,FALSE,TRUE,Clearance,7.39,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_4.jpg,Diesel,Manual,4.6,8-Seater
TataModel_7,869,"Early Mid-Age",Female,Medium,Suburban,TRUE,FALSE,Festival,7.61,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_7.jpg,Hybrid,CVT,3.9,7-Seater
TataModel_46,854,"Mature Adults",Female,Medium,Suburban,TRUE,FALSE,Clearance,5.63,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_46.jpg,Petrol,Manual,2.8,4-Seater
TataModel_6,952,"Senior Adults",Female,Low,Rural,FALSE,TRUE,"New Model Launch",2.75,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_6.jpg,Electric,Automatic,2.9,5-Seater
TataModel_27,851,"Mature Adults",Other,Low,Rural,TRUE,TRUE,Clearance,9.03,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_27.jpg,Hybrid,CVT,3.8,4-Seater
TataModel_30,570,"Senior Adults",Female,Medium,Urban,FALSE,TRUE,Festival,8.51,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_30.jpg,Hybrid,CVT,4.3,5-Seater
TataModel_46,977,"Early Mid-Age",Other,Medium,Suburban,FALSE,TRUE,Clearance,4.67,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_46.jpg,Petrol,Manual,2.8,4-Seater
TataModel_19,983,"Young Adults",Female,High,Urban,TRUE,TRUE,Festival,3.69,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_19.jpg,Diesel,Manual,4.3,4-Seater
TataModel_27,150,"Senior Adults",Other,Low,Suburban,TRUE,TRUE,Clearance,9.59,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_27.jpg,Hybrid,CVT,3.8,4-Seater
TataModel_48,922,"Mature Adults",Other,High,Urban,TRUE,FALSE,Clearance,8.11,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_39,931,"Early Mid-Age",Male,High,Suburban,FALSE,FALSE,Festival,4.03,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_39.jpg,Electric,Manual,3.9,4-Seater
TataModel_48,812,"Senior Adults",Other,High,Urban,FALSE,TRUE,Clearance,1.08,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_9,648,"Mature Adults",Other,Medium,Rural,FALSE,FALSE,Festival,2.13,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_9.jpg,Electric,Automatic,4.2,7-Seater
TataModel_48,428,"Early Mid-Age",Male,Low,Suburban,FALSE,FALSE,"No Discount",7.16,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_37,616,"Early Mid-Age",Other,Medium,Rural,FALSE,TRUE,"No Discount",9.89,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_37.jpg,Electric,CVT,2.6,5-Seater
TataModel_24,227,"Young Adults",Other,High,Urban,TRUE,TRUE,Festival,4.89,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_24.jpg,Hybrid,Manual,4.7,5-Seater
TataModel_27,836,"Mature Adults",Other,Low,Urban,TRUE,FALSE,Clearance,4.95,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_27.jpg,Hybrid,CVT,3.8,4-Seater
TataModel_32,275,"Young Adults",Female,Medium,Urban,TRUE,FALSE,"New Model Launch",9.17,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_32.jpg,Electric,Automatic,4.7,7-Seater
TataModel_49,928,"Mature Adults",Male,Low,Suburban,FALSE,FALSE,"New Model Launch",5.43,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_49.jpg,Hybrid,Manual,3,4-Seater
TataModel_32,860,"Young Adults",Female,High,Rural,FALSE,FALSE,"New Model Launch",5.18,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_32.jpg,Electric,Automatic,4.7,7-Seater
TataModel_35,377,"Senior Adults",Male,Low,Suburban,TRUE,FALSE,Festival,9.58,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_35.jpg,Electric,Automatic,2.7,4-Seater
TataModel_22,604,"Mature Adults",Female,High,Urban,FALSE,FALSE,"New Model Launch",1.02,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_22.jpg,Electric,CVT,4.5,7-Seater
TataModel_50,863,"Young Adults",Female,Medium,Urban,TRUE,FALSE,"New Model Launch",4.68,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_50.jpg,Electric,Automatic,4.1,4-Seater
TataModel_16,74,"Early Mid-Age",Female,Medium,Urban,FALSE,TRUE,Festival,2.73,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_16.jpg,Petrol,Automatic,4.7,5-Seater
TataModel_32,869,"Young Adults",Female,High,Suburban,TRUE,FALSE,"New Model Launch",3.76,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_32.jpg,Electric,Automatic,4.7,7-Seater
TataModel_18,928,"Senior Adults",Female,High,Urban,TRUE,TRUE,Clearance,3.63,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_18.jpg,Diesel,Automatic,4.2,7-Seater
TataModel_43,684,"Mature Adults",Female,High,Rural,TRUE,TRUE,Clearance,9.04,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_43.jpg,Hybrid,Automatic,2.6,5-Seater
TataModel_30,249,"Senior Adults",Other,Medium,Urban,FALSE,TRUE,Clearance,5.69,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_30.jpg,Hybrid,CVT,4.3,5-Seater
TataModel_34,897,"Senior Adults",Male,High,Rural,FALSE,TRUE,"No Discount",6.61,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_34.jpg,Hybrid,CVT,3.4,8-Seater
TataModel_4,225,"Early Mid-Age",Male,Low,Suburban,TRUE,TRUE,"No Discount",9.81,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_4.jpg,Diesel,Manual,4.6,8-Seater
TataModel_22,871,"Senior Adults",Other,Low,Suburban,TRUE,TRUE,Clearance,2.85,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_22.jpg,Electric,CVT,4.5,7-Seater
TataModel_24,779,"Mature Adults",Other,Medium,Rural,TRUE,FALSE,Clearance,3.6,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_24.jpg,Hybrid,Manual,4.7,5-Seater
TataModel_48,942,"Early Mid-Age",Male,High,Suburban,FALSE,TRUE,Clearance,5.84,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_4,378,"Mature Adults",Female,High,Rural,TRUE,FALSE,"No Discount",8.46,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_4.jpg,Diesel,Manual,4.6,8-Seater
TataModel_37,988,"Young Adults",Other,Medium,Urban,FALSE,FALSE,Festival,8.08,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_37.jpg,Electric,CVT,2.6,5-Seater
TataModel_22,389,"Mature Adults",Female,High,Urban,FALSE,TRUE,"No Discount",7.27,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_22.jpg,Electric,CVT,4.5,7-Seater
TataModel_9,381,"Senior Adults",Female,Medium,Suburban,TRUE,FALSE,"New Model Launch",4.64,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_9.jpg,Electric,Automatic,4.2,7-Seater
TataModel_4,330,"Senior Adults",Female,Medium,Urban,TRUE,TRUE,Clearance,3.2,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_4.jpg,Diesel,Manual,4.6,8-Seater
TataModel_31,54,"Early Mid-Age",Female,High,Urban,TRUE,FALSE,"New Model Launch",4.85,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_31.jpg,Petrol,Manual,4.5,7-Seater
TataModel_10,2,"Mature Adults",Other,Medium,Suburban,FALSE,FALSE,Festival,1.48,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_10.jpg,Hybrid,Automatic,3.9,8-Seater
TataModel_27,311,"Young Adults",Other,High,Suburban,TRUE,TRUE,Festival,2.45,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_27.jpg,Hybrid,CVT,3.8,4-Seater
TataModel_2,678,"Senior Adults",Male,Low,Urban,TRUE,TRUE,"No Discount",6.72,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_2.jpg,Diesel,Manual,3.2,5-Seater
TataModel_21,669,"Early Mid-Age",Other,Medium,Rural,TRUE,TRUE,"New Model Launch",8.35,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_21.jpg,Electric,CVT,3.2,7-Seater
TataModel_29,958,"Young Adults",Male,Low,Rural,TRUE,TRUE,"No Discount",5.69,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_29.jpg,Diesel,Manual,4.1,4-Seater
TataModel_17,780,"Senior Adults",Male,Medium,Suburban,FALSE,TRUE,Festival,8.83,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_17.jpg,Hybrid,Manual,4.4,5-Seater
TataModel_44,425,"Early Mid-Age",Other,High,Rural,TRUE,FALSE,"New Model Launch",8.73,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_44.jpg,Electric,Automatic,4.6,5-Seater
TataModel_7,402,"Early Mid-Age",Female,High,Rural,FALSE,FALSE,"New Model Launch",2.02,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_7.jpg,Hybrid,CVT,3.9,7-Seater
TataModel_3,113,"Senior Adults",Female,Medium,Suburban,TRUE,TRUE,Clearance,8.49,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_3.jpg,Hybrid,CVT,3.5,4-Seater
TataModel_3,387,"Mature Adults",Male,High,Urban,FALSE,FALSE,"New Model Launch",9.64,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_3.jpg,Hybrid,CVT,3.5,4-Seater
TataModel_25,326,"Senior Adults",Other,Low,Suburban,FALSE,FALSE,Festival,6.68,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_25.jpg,Petrol,CVT,4.8,7-Seater
TataModel_39,646,"Senior Adults",Female,Medium,Suburban,FALSE,TRUE,Clearance,1.33,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_39.jpg,Electric,Manual,3.9,4-Seater
TataModel_8,613,"Early Mid-Age",Male,Medium,Suburban,FALSE,TRUE,"New Model Launch",4.32,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_8.jpg,Electric,CVT,4.8,7-Seater
TataModel_28,520,"Mature Adults",Female,Low,Suburban,FALSE,TRUE,Clearance,5.88,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_28.jpg,Electric,Automatic,4.5,5-Seater
TataModel_49,424,"Senior Adults",Male,Medium,Suburban,TRUE,FALSE,"No Discount",5.3,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_49.jpg,Hybrid,Manual,3,4-Seater
TataModel_48,62,"Senior Adults",Other,High,Urban,FALSE,TRUE,Clearance,4.96,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_25,710,"Senior Adults",Other,High,Suburban,FALSE,TRUE,"No Discount",3.19,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_25.jpg,Petrol,CVT,4.8,7-Seater
TataModel_33,195,"Mature Adults",Female,High,Suburban,TRUE,TRUE,Festival,9.16,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_33.jpg,Hybrid,Automatic,3.3,4-Seater
TataModel_46,866,"Early Mid-Age",Female,Low,Rural,FALSE,TRUE,Clearance,5.23,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_46.jpg,Petrol,Manual,2.8,4-Seater
TataModel_25,421,"Early Mid-Age",Male,Low,Suburban,TRUE,TRUE,"New Model Launch",1.59,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_25.jpg,Petrol,CVT,4.8,7-Seater
TataModel_21,711,"Young Adults",Male,Low,Urban,FALSE,FALSE,Clearance,1.81,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_21.jpg,Electric,CVT,3.2,7-Seater
TataModel_14,787,"Early Mid-Age",Male,Low,Suburban,TRUE,TRUE,Clearance,1.8,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_14.jpg,Diesel,Manual,2.9,5-Seater
TataModel_2,47,"Mature Adults",Female,Low,Suburban,FALSE,FALSE,Clearance,2.19,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_2.jpg,Diesel,Manual,3.2,5-Seater
TataModel_24,166,"Mature Adults",Male,High,Rural,FALSE,TRUE,Festival,1.46,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_24.jpg,Hybrid,Manual,4.7,5-Seater
TataModel_39,881,"Young Adults",Other,Low,Rural,TRUE,FALSE,Festival,6.94,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_39.jpg,Electric,Manual,3.9,4-Seater
TataModel_35,211,"Mature Adults",Other,High,Rural,FALSE,FALSE,"New Model Launch",1.84,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_35.jpg,Electric,Automatic,2.7,4-Seater
TataModel_25,43,"Young Adults",Other,Low,Suburban,TRUE,FALSE,Clearance,1.57,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_25.jpg,Petrol,CVT,4.8,7-Seater
TataModel_18,620,"Senior Adults",Female,Low,Rural,TRUE,TRUE,"New Model Launch",5.51,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_18.jpg,Diesel,Automatic,4.2,7-Seater
TataModel_41,869,"Young Adults",Female,Medium,Suburban,TRUE,FALSE,"No Discount",4.73,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_41.jpg,Electric,Automatic,4,5-Seater
TataModel_13,244,"Young Adults",Male,Low,Rural,TRUE,TRUE,Festival,8.9,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_13.jpg,Electric,Automatic,5,4-Seater
TataModel_8,600,"Senior Adults",Female,Low,Suburban,FALSE,TRUE,"No Discount",7.19,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_8.jpg,Electric,CVT,4.8,7-Seater
TataModel_16,705,"Mature Adults",Male,High,Rural,FALSE,FALSE,Clearance,7.43,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_16.jpg,Petrol,Automatic,4.7,5-Seater
TataModel_17,265,"Mature Adults",Male,Low,Rural,TRUE,FALSE,Festival,6.51,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_17.jpg,Hybrid,Manual,4.4,5-Seater
TataModel_28,309,"Early Mid-Age",Male,High,Suburban,FALSE,FALSE,"New Model Launch",3.45,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_28.jpg,Electric,Automatic,4.5,5-Seater
TataModel_44,151,"Senior Adults",Female,Medium,Rural,FALSE,FALSE,"New Model Launch",9.22,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_44.jpg,Electric,Automatic,4.6,5-Seater
TataModel_33,406,"Early Mid-Age",Other,Low,Suburban,TRUE,FALSE,Festival,4.17,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_33.jpg,Hybrid,Automatic,3.3,4-Seater
TataModel_15,767,"Early Mid-Age",Female,Medium,Urban,FALSE,TRUE,"New Model Launch",5.8,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_15.jpg,Hybrid,Manual,3.8,8-Seater
TataModel_6,744,"Early Mid-Age",Male,High,Suburban,TRUE,TRUE,"No Discount",2.28,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_6.jpg,Electric,Automatic,2.9,5-Seater
TataModel_28,528,"Mature Adults",Other,High,Urban,TRUE,FALSE,"New Model Launch",7.01,SUV,https://cdn.cars.tatamotors.com/images/suv/tatamodel_28.jpg,Electric,Automatic,4.5,5-Seater
TataModel_44,682,"Early Mid-Age",Other,High,Suburban,TRUE,FALSE,Clearance,1.19,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_44.jpg,Electric,Automatic,4.6,5-Seater
TataModel_47,56,"Senior Adults",Female,Medium,Rural,FALSE,TRUE,"New Model Launch",6.21,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_47.jpg,Petrol,Manual,3.8,8-Seater
TataModel_50,646,"Senior Adults",Female,High,Suburban,FALSE,TRUE,"New Model Launch",3.2,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_50.jpg,Electric,Automatic,4.1,4-Seater
TataModel_17,926,"Mature Adults",Female,High,Urban,FALSE,FALSE,"New Model Launch",9.42,Coupe,https://cdn.cars.tatamotors.com/images/coupe/tatamodel_17.jpg,Hybrid,Manual,4.4,5-Seater
TataModel_21,123,"Young Adults",Male,High,Suburban,TRUE,TRUE,Festival,9.04,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_21.jpg,Electric,CVT,3.2,7-Seater
TataModel_3,885,"Mature Adults",Male,High,Urban,TRUE,FALSE,Clearance,7.14,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_3.jpg,Hybrid,CVT,3.5,4-Seater
TataModel_39,298,"Early Mid-Age",Female,Low,Urban,FALSE,TRUE,"New Model Launch",8.99,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_39.jpg,Electric,Manual,3.9,4-Seater
TataModel_3,619,"Young Adults",Female,Medium,Urban,TRUE,FALSE,"No Discount",8.77,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_3.jpg,Hybrid,CVT,3.5,4-Seater
TataModel_15,39,"Mature Adults",Female,High,Suburban,TRUE,FALSE,"New Model Launch",1.53,Sedan,https://cdn.cars.tatamotors.com/images/sedan/tatamodel_15.jpg,Hybrid,Manual,3.8,8-Seater
TataModel_48,69,"Senior Adults",Other,Medium,Suburban,FALSE,FALSE,Clearance,9.19,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_48.jpg,Hybrid,Manual,4.4,4-Seater
TataModel_3,71,"Senior Adults",Other,High,Urban,TRUE,TRUE,Clearance,7.44,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_3.jpg,Hybrid,CVT,3.5,4-Seater
TataModel_9,707,"Early Mid-Age",Other,Medium,Suburban,TRUE,FALSE,Festival,1.23,Hatchback,https://cdn.cars.tatamotors.com/images/hatchback/tatamodel_9.jpg,Electric,Automatic,4.2,7-Seater
TataModel_23,899,"Early Mid-Age",Other,Low,Suburban,FALSE,TRUE,Clearance,5.68,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_23.jpg,Hybrid,Manual,4.5,8-Seater
TataModel_33,231,"Young Adults",Other,High,Suburban,TRUE,FALSE,"New Model Launch",7.8,MPV,https://cdn.cars.tatamotors.com/images/mpv/tatamodel_33.jpg,Hybrid,Automatic,3.3,4-Seater
TataModel_2,107,"Early Mid-Age",Other,Low,Urban,TRUE,TRUE,"New Model Launch",4.26,Pickup,https://cdn.cars.tatamotors.com/images/pickup/tatamodel_2.jpg,Diesel,Manual,3.2,5-Seater
